podstatné jmeno;typ;anotovano;left;kwic;right;kwic pos;kwic pos2;kwic pos2 full;kwic length
respekt;V-N;1;I když ;chová respekt ;k malířství a sochařině , nakonec pochopil , že se potřebuje vyjadřovat pomocí „ rychlejších “ médií . ;V-N;V-N;VB-NN;2
respekt;V-N;1;;Chovám k němu obrovský respekt ;. ;V-R-P-A-N;V-RR-P5-AA-N;VB-RR-P5-AA-NN;5
respekt;V-N;1;Má skvělou střelu , lídr nároďáku a člověk , ke kterému ;chová tým respekt ;. ;V-N-N;V-NN-N;VB-NN-NN;3
respekt;V-N;1;;Chováme ke svým protivníkům zasloužený respekt ;. ;V-R-P-N-A-N;V-RV-P8-NN-AA-N;VB-RV-P8-NN-AA-NN;6
respekt;V-N;1;Ke Kolínu ;chováme respekt ;, na jejich palubovce jsme zvítězili až v prodloužení , avšak věřím , že pokud budeme hrát basketbal jako v posledním utkání proti Turům ze Svitav , budeme naplno bodovat , “ řekl na klubovém webu děčínský trenér Pavel Budínský . ;V-N;V-N;VB-NN;2
respekt;V-N;1;""" Investoři by k městu Ústí nad Labem a jeho občanům měli ";chovat respekt ;a úctu . ;V-N;V-N;Vf-NN;2
respekt;V-N;1;„ Každopádně jsem k Edith vždy ;chovala obrovský respekt ;, je mým vzorem a velkou učitelkou . ;V-A-N;V-AA-N;Vp-AA-NN;3
respekt;V-N;1;A jen k nemnoha rostlinám ;chovají bylinkáři takový respekt ;jako k němu . ;V-N-P-N;V-NN-PD-N;VB-NN-PD-NN;4
respekt;V-N;1;;Chovám k nim respekt ;. ;V-R-P-N;V-RR-P5-N;VB-RR-P5-NN;4
respekt;V-N;1;Doseděl ;choval ke Squillarimu respekt ;, loni s ním totiž prohrál , ale po prvním setu obavy zmizely . ;V-R-N-N;V-RV-NN-N;Vp-RV-NN-NN;4
respekt;V-N;1;""" Mám - li to říci hodně mírně , pak Václav Klaus ";nechová velký respekt ;k lidem , kteří Havla obklopují . ;V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;K soupeři ;chovám respekt ;, žádný favorit není , “ prohlásil Vlastislav Machoň . ;V-N;V-N;VB-NN;2
respekt;V-N;1;K hereckému řemeslu zkrátka ;chovám respekt ;. ;V-N;V-N;VB-NN;2
respekt;V-N;1;Čeká nás totiž jedno , nebo případně dvě utkání v Chomutově , ke kterému ;chováme veliký respekt ;. ;V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;;Chováme k sobě kamarádský respekt ;, “ líčí Sudová . ;V-R-P-A-N;V-RR-P6-AA-N;VB-RR-P6-AA-NN;5
respekt;V-N;1;Já k nim ;chovám obrovský respekt ;. ;V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;Oba k sobě nadále ;chováme hluboký respekt ;a přátelství , jež nám umožňují naši situaci řešit se vzájemným pochopením , “ sdělili médiím Bohuslav a Olga Sobotkovi . ;V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;My k Portu ;chováme také respekt ;", protože každý , kdo se dostane ze skupiny , si ho zaslouží , "" uvedl sekretář Chelsea David Barnard . ";V-D-N;V-Db-N;VB-Db-NN;3
respekt;V-N;1;Zvláště když oba muži k sobě ;chovají vzájemný respekt ;a sám slovenský cyklista přijal trest bez emocionálních výbuchů . ;V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;Lidé ;chovali respekt ;vůči druhým a díky tomu si také mohli říkat věci , které si dnes říkáme velmi vulgárně a nepříjemně . ;V-N;V-N;Vp-NN;2
respekt;V-N;1;Učitel k dítěti ;chová respekt ;a staví se k němu jako by jednal s dospělým člověkem . ;V-N;V-N;VB-NN;2
respekt;V-N;1;K Romanovi ;chovám úctu a respekt ;. ;V-N-J-N;V-NN-J^-N;VB-NN-J^-NN;4
respekt;V-N;1;Jinak v Plzni máme hodně přátel , z muzikantů ;chováme největší respekt ;k Sebe vránám a k Petrovi Zemanovi . ;V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;Nicméně k soupeři ;chováme respekt ;, protože každý zápas je těžký . ;V-N;V-N;VB-NN;2
respekt;V-N;1;;Chovám k ní respekt ;a obdiv zároveň . ;V-R-P-N;V-RR-P5-N;VB-RR-P5-NN;4
respekt;V-N;1;;Chovám velký respekt ;k vozíčkářkám , které mají děti a situaci hravě zvládají . ;V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;Kdybych alespoň malinkou kapičkou v moři společnosti přispěl k tomu , že k sobě lidé budou slušnější , budou k sobě ;chovat větší úctu a respekt ;, byl bych moc rád . ;V-A-N-J-N;V-AA-NN-J^-N;Vf-AA-NN-J^-NN;5
respekt;V-N;1;Vzájemně k sobě ;chováme hluboký respekt ;a obě uděláme maximum proto , abychom našemu výběru pomohly do finále . ;V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;Zažili jsme spolu zlaté časy našeho nároďáku , vždycky jsem ke Zbyňkovi ;choval velký respekt ;. ;V-A-N;V-AA-N;Vp-AA-NN;3
respekt;V-N;1;"Jeho podřízení jej uctivě oslovují "" šéfe "" a ";chovají k němu přinejmenším velký respekt ;. strana 10 ;V-R-P-T-A-N;V-RR-P5-TT-AA-N;VB-RR-P5-TT-AA-NN;6
respekt;V-N;1;K VyVoleným ;chovám poctivej respekt ;, o něco se snaží , mým úkolem je provést je tou soutěží nejlépe , jak dokážu . ;V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;Pro měje Juraj Herz jedním z posledních gigantů , k nimž ;chovám obrovský respekt ;a úctu , protože to , co vytvořil v rámci rybníku české kinematografie pro světový film – vynechámli další giganty jako jsou Ivan Passer , Miloš Forman či Kadár s Klosem – , je rozhodně to nejlepší . ;V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;Osobně jsem ;choval vůči Václavu Havlovi respekt ;již od 60 . let , kdy jsem měl možnost ho poznat . ;V-R-N-N-N;V-RR-NN-NN-N;Vp-RR-NN-NN-NN;5
respekt;V-N;1;Pozvání totiž přijal člověk , ke kterému ;chová Jan Rosák velký ký respekt ;a bez něhož by soutěž neexistovala . ;V-N-N-A-P-N;V-NN-NN-AA-P4-N;VB-NN-NN-AA-P4-NN;6
respekt;V-N;1;Natož pak majiteli David servisu Jaroslavu Davidovi , k němuž ;chová velký respekt ;. ;V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;„ ;Chovám velký respekt ;vůči tomu , co všechno v tomto klubu udělal . “ A kdo ne , pane Moyesi ? ;V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;Spíše jim připomenout , že rozjetá tramvaj není něco , k čemu by neměli ;chovat náležitý respekt ;, “ dodává Doubek . ;V-A-N;V-AA-N;Vf-AA-NN;3
respekt;V-N;1;Oba k sobě navzájem ;chovají velký respekt ;a úctu . ;V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;Vždycky jsem k ní ;chovala respekt ;a myslela si , že je hodně v pohodě . ;V-N;V-N;Vp-NN;2
respekt;V-N;1;Jistě je třeba ;chovat respekt ;k fotbalistům , jako jsou Van Nistelrooij , Kluivert , Seedorf nebo Davids . ;V-N;V-N;Vf-NN;2
respekt;V-N;1;Hlavně proto , že koně mám ráda a ;chovám k nim úctu , obdiv a samozřejmě i patřičný respekt ;. ;V-R-P-N-Z-N-J-T-J-A-N;V-RR-P5-NN-Z:-NN-J^-TT-J^-AA-N;VB-RR-P5-NN-Z:-NN-J^-TT-J^-AA-NN;11
respekt;V-N;1;V prohlášení Sobotkových se píše : „ Oba k sobě nadále ;chováme hluboký respekt ;a přátelství , jež nám umožňují naši situaci řešit se vzájemným pochopením . ;V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;Dnes k němu ;chovají respekt ;. ;V-N;V-N;VB-NN;2
respekt;V-N;1;„ K mým kolegům ;chovám respekt ;, líbí se mi , s jakou lehkostí postupně skládají jednotlivé sedačky . ;V-N;V-N;VB-NN;2
respekt;V-N;1;Plzeň – ;Chovají k mužstvu Sparty respekt ;, ale přehnané obavy z něj nemají . ;V-R-N-N-N;V-RR-NN-NN-N;VB-RR-NN-NN-NN;5
respekt;V-N;1;Důležité je pověřit správou obálek a evidencí platební morálky toho z páru , který je zodpovědný a ke společným úsporám ;chová respekt ;. ;V-N;V-N;VB-NN;2
respekt;V-N;1;Ta Jana je typ rázné energické ženské , ke které mužská část populace v lepším případě ;chová respekt ;, a v horším se jí bojí . ;V-N;V-N;VB-NN;2
respekt;V-N;1;Oba muži navíc k sobě ;chovají respekt ;a našli by společnou řeč . ;V-N;V-N;VB-NN;2
respekt;V-N;1;Já ;chovám k Hagimu respekt ;jako k člověku , trenérovi i bývalému hráči . ;V-R-N-N;V-RR-NN-N;VB-RR-NN-NN;4
respekt;V-N;1;Stačí , když se budete snažit učitele pochopit , budete k němu ;chovat úctu i respekt ;a tím způsobem s ním jednat . ;V-N-J-N;V-NN-J^-N;Vf-NN-J^-NN;4
respekt;V-N;1;Na české scéně je několik skupin , k nimž toto uskupení ;chová respekt ;. ;V-N;V-N;VB-NN;2
respekt;V-N;1;„ ;Chovám veliký respekt ;pro to , co Neuron dělá a jakým způsobem podporuje talentované vědce . ;V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;;Chováme respekt ;a úctu k soupeři , ovšem bát se , to by byl nesmysl . ;V-N;V-N;VB-NN;2
respekt;V-N;1;;Chovám k němu respekt ;, hodně jsem se od něj naučil . “ ;V-R-P-N;V-RR-P5-N;VB-RR-P5-NN;4
respekt;V-N;1;""" Byl jedinečný šampion a ";chovám k němu největší respekt ;"jako k člověku i k boxerovi . "" ";V-R-P-A-N;V-RR-P5-AA-N;VB-RR-P5-AA-NN;5
respekt;V-N;1;Pokud tedy ;chováte lásku a respekt ;k lidem , zvířatům nebo přírodě , symbol stromu života by vám rozhodně neměl být cizí . ;V-N-J-N;V-NN-J^-N;VB-NN-J^-NN;4
respekt;V-N;1;„ S politováním musím popřít , že bych konvertoval k náboženství , ke kterému ;chovám velký respekt ;, “ prohlásil tehdy . ;V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;Jsou to všechno bývalí vynikající hokejisté , k nimž ;chovám obrovský respekt ;. ;V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;K Pavlu Nedvědovi ;chová trenér nejbližšího kvalifikačního soupeře respekt ;;V-N-A-A-N-N;V-NN-AA-AA-NN-N;VB-NN-AA-AA-NN-NN;6
respekt;V-N;1;Zároveň ;chovám k tomuto velkému tvůrci opravdový respekt ;. ;V-R-P-A-N-A-N;V-RR-PD-AA-NN-AA-N;VB-RR-PD-AA-NN-AA-NN;7
respekt;V-N;1;Klaus podle svých slov ;choval k Havlovi respekt ;již od 60 . let , kdy ho poznal . ;V-R-N-N;V-RR-NN-N;Vp-RR-NN-NN;4
respekt;V-N;1;""" Pořád k Alonsovi ";chovám velký respekt ;", "" uvedl Hamilton po závodě . ";V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;Ale jinak ;chovám obrovský respekt ;k hráčům ! ;V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;Já ;chovám vůči lidem respekt ;a oceňuji je za jejich osobnost , schopnosti a práci . ;V-R-N-N;V-RR-NN-N;VB-RR-NN-NN;4
respekt;V-N;1;Zatím se to daří , s kluky ;chováme vzájemný respekt ;a máme společné cíle . ;V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;SOMELIÉR musí mít víno skutečně rád a měl by k němu ;chovat respekt ;. ;V-N;V-N;Vf-NN;2
respekt;V-N;1;Po zhlédnutí těch záznamů k němu ;chovám ještě větší respekt ;, protože on tu sérii rozhodl a byl v té době nejlepší na světě , “ prohlásil Jágr . ;V-D-A-N;V-Db-AA-N;VB-Db-AA-NN;4
respekt;V-N;1;Hrají spolu divadlo , jeden druhého si váží jako kolegy , ;chovají k sobě úctu a respekt ;, “ dodal náš zdroj . ;V-R-P-N-J-N;V-RR-P6-NN-J^-N;VB-RR-P6-NN-J^-NN;6
respekt;V-N;1;Každý parfém představuje osobu , kterou mám ráda nebo k ní ;chovám respekt ;. ;V-N;V-N;VB-NN;2
respekt;V-N;1;Venkovan byl s přírodou v neustálém kontaktu , poskytovala mu obživu , potřeboval ji k životu , a proto k ní ;choval respekt ;. ;V-N;V-N;Vp-NN;2
respekt;V-N;1;Vůči Václavu Havlovi jsem ;choval respekt ;;V-N;V-N;Vp-NN;2
respekt;V-N;1;On sám k nim však podle svých slov ;chová respekt ;. ;V-N;V-N;VB-NN;2
respekt;V-N;1;Kdo k jinému ;chová respekt ;, musí mu dopřát také stejnopohlavní sňatek , náhradní matku pro dítě , injekci pro přestárlou babičku . ;V-N;V-N;VB-NN;2
respekt;V-N;1;;Chovám k vaší práci respekt ;, poznávám , že není vůbec jednoduchá . « ;V-R-P-N-N;V-RR-PS-NN-N;VB-RR-PS-NN-NN;5
respekt;V-N;1;„ K Havlíčkovu Brodu ;chováme velkou pokoru a respekt ;. ;V-A-N-J-N;V-AA-NN-J^-N;VB-AA-NN-J^-NN;5
respekt;V-N;1;Nejlepší gólmani posledních let k sobě ;chovají veliký respekt ;. ;V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;Jsem pod kontraktem a ke Galaxy ;chovám velký respekt ;. ;V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;med klopit z trestu peníze v klubu , kde výplaty chodí tu v úterý , tu v dubnu , a tak nakrknutý Juhar vystřelil : „ Už nechci hrát za Slavii ! “ A protože manažer Karol Kisel jeho palbu opětoval : „ Hráč , který nechce reprezentovat klub a ;nechová k němu dostatečný respekt ;, tu prostě být nemůže “ , nasedl Juhar do volva a zmizel . ;V-R-P-A-N;V-RR-P5-AA-N;VB-RR-P5-AA-NN;5
respekt;V-N;1;Pozorovatelé ovšem tvrdí , že právě od tohoto výstupu ;chová prezident ke Kohoutovi respekt ;. ;V-N-R-N-N;V-NN-RV-NN-N;VB-NN-RV-NN-NN;5
respekt;V-N;1;A tak ;chovám k sršňům stejný respekt ;jako ke zmijím , muchomůrce zelené , bobulím rulíku zlomocného a železničním kolejím za naším domem , kde kdysi dávno přejel vlak strejdu Klokočníka . ;V-R-N-A-N;V-RR-NN-AA-N;VB-RR-NN-AA-NN;5
respekt;V-N;1;Ano , díky paní Štaidlové a jejímu manželovi , což byl rovný a spravedlivý člověk , ke kterému jsem také ;choval velký respekt ;, jsem dostal šanci seznámit se s jejich druhým synem , hudebním skladatelem a dirigentem Ladislavem Štaidlem . ;V-A-N;V-AA-N;Vp-AA-NN;3
respekt;V-N;1;K Jaromíru Jágrovi ;chová velký respekt ;. ;V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;Důstojnějšího zpracování daného materiálu se možná dočkáme od tvůrce , který ;chová větší respekt ;k reáliím a „ volume “ umí nastavit i jinam než úplně doprava . ;V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;A co víc , ;chovám k nim respekt ;. ;V-R-P-N;V-RR-P5-N;VB-RR-P5-NN;4
respekt;V-N;1;;Choval jsem k němu j přirozený respekt ;, už jen z toho důvodu , jak vypadal . ;V-V-R-P-B-A-N;V-VB-RR-P5-BN-AA-N;Vp-VB-RR-P5-BN-AA-NN;7
respekt;V-N;1;„ Mám po mamce velké oči a myslím si , že jsem po ní pracovitá . “ A maminka dodává : „ Táňa ;chová lásku ke zvířatům a respekt ;i soucit ke starým lidem . ;V-N-R-N-J-N;V-NN-RV-NN-J^-N;VB-NN-RV-NN-J^-NN;6
respekt;V-N;1;„ ;Chovám k panu Kissingerovi obrovský respekt ;a velmi si vážím toho , že se mnou sdílel své myšlenky , “ uvedl Trump po jednání , které se konalo v jeho newyorském mrakodrapu Trump Tower . * Ruský prezident Vladimir Putin by se mohl v týdnech , než nastoupí do funkce nový americký prezident Donald Trump , ;V-R-N-N-A-N;V-RR-NN-NN-AA-N;VB-RR-NN-NN-AA-NN;6
respekt;V-N;1;Ke svým hrdinům a jejich životnímu údělu ;chová nezřízený respekt ;, umí je ale i půvabně ironicky shodit . ;V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;De Grasse nicméně k Boltovi ;chová respekt ;. ;V-N;V-N;VB-NN;2
respekt;V-N;1;K filmování ;chovám obrovský respekt ;, takže se teď snažím veškerý čas , energii a vliv věnovat snímkům , které mají smysl . ;V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;Oba k sobě ;chováme vzájemný respekt ;, není mezi námi žádný problém . ;V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;Naopak ;chová malý respekt ;k politikům , kteří v něm vyvolávají pocit , že to jsou nerozhodní úředníci . ;V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;Gelsenkirchen – K soupeři ;chová respekt ;, ale kolena se mu z něj neklepou . ;V-N;V-N;VB-NN;2
respekt;V-N;1;Praha – Frontman slovenské kapely Team Paľo Habera je zkušený porotce SuperStar – tisíce soutěžících , kteří mu „ prošli rukama “ , k němu taky ;chovají největší respekt ;. ;V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;Obdivuju ho za to , ;chovám k němu velký respekt ;. ;V-R-P-A-N;V-RR-P5-AA-N;VB-RR-P5-AA-NN;5
respekt;V-N;1;Neznamená to ovšem , že by k protivníkovi z Balkánu ;nechoval žádný respekt ;. ;V-P-N;V-PW-N;Vp-PW-NN;3
respekt;V-N;1;také si s ním poradili . « Loňský světový šampionát je v anglických médiích připomínán i kvůli záložníkovi Davidu Beckhamovi , který se nechal ve Francii zbytečně vyloučit v utkání proti Argentině za klukovský faul na Simeoneho , jenž obléká dres Interu ! » Angličané by měli vědět , že ;chovám k Davidovi velký respekt ;. ;V-R-N-A-N;V-RR-NN-AA-N;VB-RR-NN-AA-NN;5
respekt;V-N;1;Přeceňoval váhu Sovětského svazu , vůči němuž stále ;choval respekt ;, kritizoval slovenské nacionální vášně . ;V-N;V-N;Vp-NN;2
respekt;V-N;1;„ Liz jsem vždy strašně obdivovala a ;chovala k její práci obrovský respekt ;, “ uvedla Lindsay . ;V-R-P-N-A-N;V-RR-PS-NN-AA-N;Vp-RR-PS-NN-AA-NN;6
respekt;V-N;1;Před dravou skvadrou z Petřína ovšem ;chová patřičný respekt ;. ;V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;Ujišťují však , že k sobě dál ;chovají hluboký respekt ;a přátelství a společně chtějí vytvořit prostředí , v němž budou spokojeně vyrůstat jejich dva synové . ;V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;Potvrzuje svoje kvality i jako trenér , ;chovám k němu velký respekt ;, “ upřímně prozradil sparťanský lodivod Vítězslav Lavička . ;V-R-P-A-N;V-RR-P5-AA-N;VB-RR-P5-AA-NN;5
respekt;V-N;1;Na včerejší tiskové konferenci Bale odmítl , že by ;nechoval k Anglii respekt ;. ;V-R-N-N;V-RR-NN-N;Vp-RR-NN-NN;4
respekt;V-N;1;Aby bylo jasno , ;chovám ke všem těmto kancelářím velký respekt ;, protože jejich schopnosti jsou v některých oblastech výjimečné . ;V-R-P-P-N-A-N;V-RV-PL-PD-NN-AA-N;VB-RV-PL-PD-NN-AA-NN;7
respekt;V-N;1;„ Vzhlížím k němu a ;chovám k němu obrovský respekt ;za to , jaký je člověk . ;V-R-P-A-N;V-RR-P5-AA-N;VB-RR-P5-AA-NN;5
respekt;V-N;1;On sám po incidentu zdůraznil , že ke Spartě ;chová jako k rivalovi respekt ;a heslo z šály rozhodně nehodlá propagovat v doslovném znění . ;V-J-R-N-N;V-J,-RR-NN-N;VB-J,-RR-NN-NN;5
respekt;V-N;1;Murray je známým obdivovatelem tenisových dějin , jenž ;chová k hvězdám minulosti velký respekt ;. ;V-R-N-N-A-N;V-RR-NN-NN-AA-N;VB-RR-NN-NN-AA-NN;6
respekt;V-N;1;;chovejte k druhému respekt ;. ;V-R-C-N;V-RR-Cr-N;Vi-RR-Cr-NN;4
respekt;V-N;1;""" ";Chovám ke Kolínu veliký respekt ;. ;V-R-N-A-N;V-RV-NN-AA-N;VB-RV-NN-AA-NN;5
respekt;V-N;1;Já k němu ;chovám hluboký respekt ;, dal mi šanci v dobách , kdy v českém byznysu nebylo zdaleka tak běžné jako dnes , aby ženy zastávaly vysoké posty , “ hájí Drbohlava Moravová . ;V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;Ke Spartě ;chovám velký respekt ;a Petra jsem se na jeho konec v týmu ani neptal . “ ;V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;„ Nerad mluvím o jednotlivých hráčích druhého týmu , ale nemám problém říct , že ke Carlosi Tévezovi ;chovám velký respekt ;, “ pronesl Mourinho . ;V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;Vždy jsem k němu ;choval velký respekt ;", "" reagoval slavný režisér . ";V-A-N;V-AA-N;Vp-AA-NN;3
respekt;V-N;1;„ ;Chovám k němu respekt ;, “ culil se Assayas při rozhovoru , „ ale nejsem jeho fanoušek . ;V-R-P-N;V-RR-P5-N;VB-RR-P5-NN;4
respekt;V-N;1;;Chovám k němu velký respekt ;. “ ;V-R-P-A-N;V-RR-P5-AA-N;VB-RR-P5-AA-NN;5
respekt;V-N;1;Já teprve začínám , takže k nim samozřejmě ;chovám úctu a respekt ;. ;V-N-J-N;V-NN-J^-N;VB-NN-J^-NN;4
respekt;V-N;1;;Chovám k němu obrovský respekt ;za to , jak skvělý člověk a spoluhráč je . ;V-R-P-A-N;V-RR-P5-AA-N;VB-RR-P5-AA-NN;5
respekt;V-N;1;Ale čas může být lék , český hráč stále k legendě ;chová velký respekt ;. ;V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;Ke kolegům , kteří Deborah Lipstadové pomohli , ;chovám velký respekt ;. ;V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;Aška Luhanová , která pobývala na speciální škole v Nurmijärvi , doplnila , že lidé tam k sobě ;chovají velký respekt ;: „ Ten největší mají učitelky , které se věnují dětem s nejtěžšími postiženími . “ ;V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;Kdyby se mi to všechno přece jen povedlo , k Michaelu Schumacherovi budu navždy ;chovat respekt ;a úctu , nejen pro mě zůstane tím nejlepším jezdcem v historii formule 1 . ;V-N;V-N;Vf-NN;2
respekt;V-N;1;Jenže k přesně mířenému centru ;chovám přílišný respekt ;a po mé tristní hlavičce se míč sotva došourá do brány . ;V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;Argument , že „ ;nechoval dostatečný respekt ;vůči monarchii “ , například použila armáda vůči premiéru Tchaksinu Šinavatrovi , kterého v roce 2006 svrhli ve vojenském převratu . ;V-A-N;V-AA-N;Vp-AA-NN;3
respekt;V-N;1;Vzali ho za svého a ;chovají k němu velký respekt ;, což je pro „ gaidžina “ , tedy cizince , velká věc . ;V-R-P-A-N;V-RR-P5-AA-N;VB-RR-P5-AA-NN;5
respekt;V-N;1;Práh bolesti má někde jinde , ;chovám k němu obrovský respekt ;, “ vyzdvihl svého brankáře . ;V-R-P-A-N;V-RR-P5-AA-N;VB-RR-P5-AA-NN;5
respekt;V-N;1;» Máme se rádi , jak jen to jde , a ;chováme jeden k druhému respekt ;. ;V-C-R-C-N;V-Cl-RR-Cr-N;VB-Cl-RR-Cr-NN;5
respekt;V-N;1;„ Spojené státy ;nechovají respekt ;k věrným partnerům a suverenitě naší země , “ prohlásil Schröder , jenž vládl v letech 1998 až 2005 . ;V-N;V-N;VB-NN;2
respekt;V-N;1;Šopov pak předvedl to , co mezi borce z MMA , kteří k sobě ;chovají vzájemný respekt ;a úctu , nepatří a několika trapnými a nesportovními gesty si vynutil obrovské bučení publika . ;V-A-N;V-AA-N;VB-AA-NN;3
respekt;V-N;1;Když zabředneme do naší populární hudby , je v ní někdo , ke komu ;chováte úctu a respekt ;? ;V-N-J-N;V-NN-J^-N;VB-NN-J^-NN;4
respekt;V-N;1;K nejslavnějšímu závodu světa ;chovám respekt ;. ;V-N;V-N;VB-NN;2
respekt;V-N;1;Ale v Chelsea i nadále ;chovají k Čechovi respekt ;– vždyť jim vychytal patnáct trofejí . ;V-R-N-N;V-RR-NN-N;VB-RR-NN-NN;4
